College Name,Location,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Mode,Course Duration,Course Description,Eligibility Criteria,Selection Process,Entrance Exam,Total Seats
"Annasaheb Magar College, Pune",N/A,3.9/5,4 Reviews,N/A,https://www.careers360.com/colleges/annasaheb-magar-college-pune/msc-computer-science-course,"M.Sc Computer Science at Annasaheb Magar College, Pune Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Computer Science is a full-time two-year postgraduate course offered by the Savitribai Phule Pune University, Pune.",A candidate who has passed a Bachelor's degree of 3 years (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,90
"Annasaheb Ramesh Ajmera College of Pharmacy, Dhule",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annasaheb-ramesh-ajmera-college-of-pharmacy-dhule/mpharma-pharmaceutical-chemistry-course,"M.Pharma Pharmaceutical Chemistry at Annasaheb Ramesh Ajmera College of Pharmacy, Dhule Offline Course",General₹ 2.22 L,Full time,24 Months,"Master of Pharmacy (M.Pharma) in Pharmaceutical Chemistry is a two-year full-time program that is the postgraduate level in pharmacy education course offered by Kavayitri Bahinabai Chaudhari North Maharashtra University, Jalgaon.",The Students who have passed B. Pharmacy with at least 50 % marks in B. Pharmacy (for reservation and sponsored candidates 45%) from PCI approved institute are eligible for admission.,The Admisssion Is based on the GPAT Entrance Exam.,GPAT,15
"Annasaheb Waghire Arts Commerce and Science College, Pune",N/A,3.8/5,1 Reviews,N/A,https://www.careers360.com/colleges/annasaheb-waghire-arts-commerce-and-science-college-pune/msc-organic-chemistry-course,"M.Sc Organic Chemistry at Annasaheb Waghire Arts Commerce and Science College, Pune Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Organic Chemistry is a full-time two-year postgraduate course offered by the Savitribai Phule Pune University, Pune.",A candidate who has passed a Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,24
"Anna University Regional Campus, Coimbatore",N/A,3.6/5,8 Reviews,N/A,https://www.careers360.com/colleges/anna-university-regional-campus-coimbatore/me-power-system-engineering-course,"ME Power System Engineering at Anna University Regional Campus, Coimbatore Offline Course",N/A,Full time,24 Months,"Master of Engineering (ME) in Power System Engineering is a two-year full-time postgraduate program recognized by All India Council for Technical Education (AICTE) and offered by the Anna University, Chennai.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,TANCET,N/A
"Anna University, Regional Campus, Tirunelveli",N/A,3.4/5,2 Reviews,N/A,https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli/me-thermal-engineering-course,"ME Thermal Engineering at Anna University, Regional Campus, Tirunelveli Offline Course",N/A,Full time,24 Months,"Master of Engineering (ME) in Thermal Engineering is a two-year full-time postgraduate program offered by Anna University, Chennai.",Passed Bachelor’s Degree or equivalent in the relevant field. Obtained at least 50% marks (45% marks in case of candidates belonging to reserved category) in the qualifying Examination.,N/A,N/A,N/A
"Anna University Regional Campus, Tirunelveli",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/anna-university-regional-campus-tirunelveli/mca-course-2,"MCA at Anna University Regional Campus, Tirunelveli Offline Course",N/A,Full time,24 Months,"MCA course or Master of Computer Application is a postgraduate degree programme of two years which provides comprehensive knowledge on the development of computer applications is a two year duration course offered by Anna University, Chennai.","Candidates should have completed their undergraduate degree programmes,Mathematics should be a compulsory subject in the 10+2 grade in order to be eligible.",N/A,N/A,N/A
"Annex College Center for Technical and Management Studies, Salt Lake City",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annex-college-center-for-technical-and-management-studies-salt-lake-city/msc-artificial-intelligence-course,"M.Sc Artificial Intelligence at Annex College Center for Technical and Management Studies, Salt Lake City Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) Artificial Intelligence is a Two years full-time course postgraduate offered by Maulana Abul Kalam Azad University of Technology, Kolkata",A candidate who has passed Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"Annoor Dental College and Hospital, Muvattupuzha",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annoor-dental-college-and-hospital-muvattupuzha/phd-dentistry-course,"Ph.D Dentistry at Annoor Dental College and Hospital, Muvattupuzha Offline Course",N/A,Full time,72 Months,"Ph.D. programme shall be for a minimum duration of three years, including course work and a maximum of six years. Extension beyond the above limits will be governed by the relevant clauses as stipulated in the Statute/Ordinance of the individual Institution concerned.","Candidates seeking registration for the Ph.D. program, whether full-time or part-time, shall hold a Master’s Degree/Post-Graduate Degree (or accepted as equivalent to it and declared eligible for doing a Ph.D. by Kerala University of Health Sciences) in dentistry. The candidate also has to qualify for the entrance examination for a Ph.D. if not duly exempted.",N/A,N/A,N/A
"Annpurna Medical Training Nursing Institute, Sikar",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/annpurna-medical-training-nursing-institute-sikar/msc-psychiatric-nursing-course,"M.Sc Psychiatric Nursing at Annpurna Medical Training Nursing Institute, Sikar Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Psychiatric Nursing is a two-year full-time program that is the postgraduate level in the nursing course offered by Rajasthan University of Health Sciences, Jaipur, and approved by the Indian Nursing Council (INC).",The candidate should be a Registered Nurse and Registered midwife or equivalent with any State Nursing Registration Council.The Minimum education requirement shall be the passing of a B.Sc. Nursing/B.Sc. Hons. Nursing/Post-Basic B.Sc. Nursing with a minimum of 55% aggregate marks.The candidate should have undergone in B.Sc. Nursing / B.Sc. Hons. Nursing / Post-Basic B.Sc. Nursing.Minimum one year of work experience after Basic B.Sc. Nursing.Minimum one year of work experience prior to or after Post Basic B.Sc. Nursing.,N/A,N/A,6
"Anovus Institute of Clinical Research, Chandigarh",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/anovus-institute-of-clinical-research-chandigarh/msc-clinical-research-and-pharmacovigilance-course,"M.Sc Clinical Research and Pharmacovigilance at Anovus Institute of Clinical Research, Chandigarh Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Clinical Research and Pharmacovigilance two-Year Course offered by Anovus Institute of Clinical Research, Chandigarh and affiliated to Desh Bhagat University, Mandi Gobindgarh.",Candidate should be passed Graduation from a recognized University or equivalent.,"Online TestAn MCQ-based Science and General Awareness test will be conducted to determine the suitability of the candidate. The test will be of +2 level.Personal InterviewAfter qualifying for the test, a personal interview will be conducted to assess the candidate’s suitability for the program. The number of seats for each program is limited. Admission to the eligible students will be granted on a ""First-come-First-Served"" basis as per the receipt of the first schedule of fees.",N/A,N/A
"Ansar Women's College, Thrissur",N/A,4.0/5,1 Reviews,N/A,https://www.careers360.com/colleges/ansar-womens-college-thrissur/msc-physics-course,"M.Sc Physics at Ansar Women's College, Thrissur Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Physics is a full-time two-year postgraduate course offered by the University of Calicut, Malappuram.",A candidate who has passed a Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"AN Sinha Institute of Social Studies, Patna",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/an-sinha-institute-of-social-studies-patna/phd-economics-course,"Ph.D Economics at AN Sinha Institute of Social Studies, Patna Offline Course",N/A,Full time,72 Months,"Ph.D. program in Economics shall be for a minimum duration of three years, including course work and a maximum of six years. Extension beyond the above limits will be governed by the relevant clauses as stipulated in the Statute/Ordinance of the individual Institution concerned.","•    Master’s Degree holders satisfying the criteria stipulated under Clause 2 above.•    Candidates who have cleared the M.Phil. course work with at least 55% marks in aggregate or its equivalent grade 'B' in the UGC 7-point scale (or an equivalent grade in a point scale wherever the grading system is followed) and completing the M.Phil. Degree shall be eligible to proceed to do research work leading to the Ph. D. Degree in the same Institution in an integrated program. A relaxation of 5% of marks, from 55% to 50%, or an equivalent relaxation of grade, may be allowed for those belonging to SC/ST/OBC(non-creamy layer)/differently-abled and other categories of candidates as per the decision of the Commission from time to time.•    A person whose M.Phil. dissertation has been evaluated and the viva voce is pending may be admitted to the Ph.D. program of the same Institution.•    Candidates possessing a Degree considered equivalent to M.Phil. Degree of an Indian Institution, from a  Foreign  Educational  Institution accredited by an Assessment and  Accreditation  Agency which is approved, recognized, or authorized by an authority, established or incorporated under a law in its home country or any other statutory authority in that country to assess, accredit or assuring quality and standards of educational institutions,  shall be eligible for admission to the Ph.D. program.",N/A,N/A,N/A
"Anubis Degree College, Bareilly",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/anubis-degree-college-bareilly/msc-botany-course,"M.Sc Botany at Anubis Degree College, Bareilly Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Botany is a full-time two-year postgraduate course offered by Mahatma Jyotiba Phule Rohilkhand University, Bareilly.",A candidate who has passed Bachelor degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
"Anugraha Institute of Social Sciences, Dindigul",N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/anugraha-institute-of-social-sciences-dindigul/msc-counseling-and-psychotherapy-course,"M.Sc Counselling and Psychotherapy at Anugraha Institute of Social Sciences, Dindigul Offline Course",N/A,Full time,24 Months,"Master of Science (M.Sc) in Counselling and Psychotherapy is a full-time two-year postgraduate course offered by the Madurai Kamaraj University, Madurai.",A candidate who has passed a Bachelor's degree of 3 years duration (B.Sc. or equivalent) under 10+2+3 pattern from any recognized university.,N/A,N/A,N/A
